0.625,0.625,0.625,0.625,0.625,0.625,0.75,0.875,0.625,0.625,0.625,0.5,0.75,0.5,0.5,0.625,0.5,1,0.412087912,0.333333333
0.75,1,0.75,0.75,0.75,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.5,0.25,0.75,1,0.75,0.75,0.296703297,0.333333333
0.666666667,0.5,0.583333333,0.916666667,0.916666667,0.666666667,0.583333333,0.5,0.916666667,0.916666667,0.916666667,0.75,0.916666667,0.5,0.75,1,0.75,0.583333333,0.549450549,0.333333333
0.71875,0.59375,0.75,0.6875,0.6875,0.5,0.625,0.59375,0.6875,0.6875,0.6875,0.53125,0.53125,0.84375,0.625,0.6875,0.5625,0.59375,0.500784929,0.333333333
0.5,0.55,0.6,0.7,0.7,0.65,0.8,0.8,0.7,0.7,0.7,0.35,0.6,0.6,0.4,0.7,0.35,0.55,0.442307692,0.333333333
0.560160428,0.655080214,0.68315508,0.725935829,0.725935829,0.699197861,0.620320856,0.628342246,0.736631016,0.736631016,0.731283422,0.659090909,0.712566845,0.588235294,0.624331551,0.727272727,0.653743316,0.558823529,0.465811966,0.333333333
0.85,0.775,0.525,0.8,0.8,0.625,0.525,0.55,0.75,0.75,0.75,0.725,0.725,0.725,0.65,0.8,0.775,0.75,0.440781441,0.333333333
0.628151261,0.691876751,0.62394958,0.620448179,0.620448179,0.68837535,0.62464986,0.62464986,0.630952381,0.630952381,0.62605042,0.68837535,0.658263305,0.612745098,0.602941176,0.614845938,0.683473389,0.557422969,0.435289093,0.333333333
0.75,0.416666667,0.416666667,0.666666667,0.666666667,0.833333333,0.833333333,0.75,0.666666667,0.666666667,0.666666667,0.5,0.583333333,0.583333333,0.5,0.666666667,0.5,0.416666667,0.39010989,0.333333333
0.611226611,0.619412682,0.617073805,0.655015593,0.655015593,0.630847193,0.5997921,0.601221414,0.655405405,0.655405405,0.654235967,0.654235967,0.646049896,0.627988565,0.643191268,0.65787422,0.653586279,0.631237006,0.443241897,0.333333333
0.5,0.5,0.5,0.75,0.75,0.625,0.875,0.75,0.75,0.75,0.75,0.5,0.5,0.625,0.375,0.75,0.5,0.625,0.527472527,0.333333333
0.875,0.8,0.55,0.775,0.775,0.8,0.5,0.55,0.775,0.775,0.775,0.775,0.775,0.55,0.7,0.75,0.775,0.475,0.412698413,0.333333333
0.6125,0.675,0.675,0.7375,0.7375,0.5875,0.775,0.7125,0.75,0.75,0.75,0.525,0.65,0.425,0.5625,0.725,0.525,0.5875,0.345054945,0.333333333
0.5,0.5375,0.5875,0.7,0.7,0.6875,0.7,0.7125,0.675,0.675,0.675,0.575,0.6125,0.5625,0.5125,0.6625,0.575,0.5125,0.342124542,0.333333333
0.715517241,0.75862069,0.715517241,0.612068966,0.612068966,0.577586207,0.568965517,0.586206897,0.637931034,0.637931034,0.629310345,0.612068966,0.612068966,0.534482759,0.655172414,0.603448276,0.612068966,0.629310345,0.382987383,0.333333333
0.625,0.625,0.25,0.75,0.75,0.75,0.875,0.875,0.75,0.75,0.75,0.875,0.625,0.625,0.375,0.75,0.75,0.375,0.478021978,0.333333333
0.625,0.875,0.625,0.875,0.875,0.5,0.75,0.75,0.875,0.875,0.875,0.5,0.375,0.625,0.625,0.875,0.5,1,0.384615385,0.333333333
0.625,0.625,0.625,0.75,0.75,0.75,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.375,0.791208791,0.333333333
0.607142857,0.785714286,0.392857143,0.642857143,0.642857143,0.571428571,0.642857143,0.714285714,0.714285714,0.714285714,0.714285714,0.607142857,0.714285714,0.428571429,0.535714286,0.607142857,0.607142857,0.607142857,0.45970696,0.333333333
0.5,0.5,1,0.75,0.75,0.75,0.75,0.5,0.75,0.75,0.75,0.5,0.5,0.75,0.75,0.75,0.5,0.5,0.318681319,0.333333333
0.632653061,0.632653061,0.571428571,0.68877551,0.68877551,0.576530612,0.673469388,0.683673469,0.698979592,0.698979592,0.698979592,0.535714286,0.617346939,0.653061224,0.607142857,0.683673469,0.545918367,0.714285714,0.458982878,0.333333333
0.5,0.714285714,0.642857143,0.75,0.75,0.535714286,0.714285714,0.678571429,0.642857143,0.642857143,0.607142857,0.535714286,0.428571429,0.642857143,0.535714286,0.714285714,0.535714286,0.892857143,0.391941392,0.333333333
0.588235294,0.691176471,0.661764706,0.661764706,0.661764706,0.602941176,0.647058824,0.632352941,0.720588235,0.720588235,0.720588235,0.573529412,0.691176471,0.558823529,0.573529412,0.691176471,0.588235294,0.485294118,0.478021978,0.333333333
0.5625,0.625,0.59375,0.78125,0.78125,0.6875,0.71875,0.71875,0.78125,0.78125,0.78125,0.53125,0.5,0.6875,0.65625,0.78125,0.53125,0.65625,0.486656201,0.333333333
0.533333333,0.533333333,0.716666667,0.666666667,0.666666667,0.7,0.733333333,0.75,0.666666667,0.666666667,0.666666667,0.5,0.683333333,0.633333333,0.5,0.716666667,0.516666667,0.483333333,0.432567433,0.333333333
0.5,0.5,1,0.75,0.75,0.5,0.75,0.5,0.75,0.75,0.75,0.75,0.5,0.25,0.75,0.75,0.75,0.75,0.164835165,0.333333333
0.75,0.625,0.75,0.875,0.875,0.875,0.875,0.625,0.875,0.875,0.875,0.5,0.5,0.875,0.625,0.875,0.5,0.5,0.291208791,0.333333333
0.590909091,0.840909091,0.681818182,0.840909091,0.840909091,0.795454545,0.727272727,0.772727273,0.840909091,0.840909091,0.863636364,0.795454545,0.886363636,0.5,0.431818182,0.840909091,0.795454545,0.568181818,0.563736264,0.333333333
0.75,0.458333333,0.875,0.75,0.75,0.583333333,0.75,0.708333333,0.75,0.75,0.75,0.541666667,0.458333333,0.625,0.541666667,0.75,0.5,0.916666667,0.382417582,0.333333333
0.654761905,0.535714286,0.583333333,0.797619048,0.797619048,0.571428571,0.619047619,0.642857143,0.80952381,0.80952381,0.797619048,0.55952381,0.678571429,0.595238095,0.547619048,0.80952381,0.55952381,0.69047619,0.377747253,0.333333333
0.5,0.5,0.642857143,0.678571429,0.678571429,0.75,0.714285714,0.607142857,0.714285714,0.714285714,0.678571429,0.571428571,0.535714286,0.75,0.607142857,0.75,0.607142857,0.571428571,0.591575092,0.333333333
0.65,0.458333333,0.666666667,0.658333333,0.658333333,0.566666667,0.75,0.683333333,0.666666667,0.666666667,0.633333333,0.475,0.516666667,0.708333333,0.616666667,0.675,0.5,0.6,0.42967033,0.333333333
0.583333333,0.333333333,0.5,0.916666667,0.916666667,0.666666667,0.666666667,0.833333333,0.916666667,0.916666667,0.916666667,0.333333333,0.583333333,0.5,0.333333333,0.916666667,0.333333333,0.416666667,0.505494505,0.366666667
0.5,0.5,0.25,1,1,0.75,1,1,1,1,1,1,1,1,0.25,1,1,0.25,0.527472527,0.366666667
0.25,0.25,0.5,0.75,0.75,1,1,0.75,0.75,0.75,0.75,0.5,0.5,1,0.5,0.75,0.5,0.25,0.604395604,0.366666667
0.75,0.875,0.375,1,1,0.875,0.5,0.5,1,1,1,0.75,0.875,0.875,0.75,1,0.75,0.625,0.428571429,0.4
0.75,1,0.25,1,1,0.75,0.25,0.5,1,1,1,0.75,0.75,1,0.75,1,0.75,0.5,0.395604396,0.4
0.75,1,0.25,0.75,0.75,1,0.25,0.5,0.75,0.75,0.75,1,1,0.25,0.75,0.75,1,0.25,0.285714286,0.4
0.75,1,0.25,1,1,0.5,0.5,0.5,0.75,0.75,0.75,1,1,0.75,0.5,0.75,0.75,0.25,0.395604396,0.4
0.5625,0.6875,0.6875,0.75,0.75,0.625,0.5,0.5,0.75,0.75,0.75,0.6875,0.75,0.6875,0.6875,0.8125,0.6875,0.875,0.483516484,0.433333333
0.75,0.583333333,0.583333333,0.75,0.75,0.666666667,0.5,0.5,0.75,0.75,0.75,0.833333333,0.75,0.583333333,0.75,0.75,0.833333333,0.666666667,0.549450549,0.433333333
0.25,0.375,0.375,0.625,0.625,0.75,0.5,0.5,0.625,0.625,0.625,0.625,0.625,0.625,0.75,0.625,0.625,0.625,0.346153846,0.433333333
0.647058824,0.573529412,0.661764706,0.75,0.75,0.676470588,0.5,0.544117647,0.75,0.75,0.75,0.720588235,0.720588235,0.5,0.661764706,0.75,0.720588235,0.647058824,0.357927786,0.433333333
0.431818182,0.409090909,0.636363636,0.477272727,0.477272727,0.75,0.590909091,0.590909091,0.659090909,0.659090909,0.659090909,0.704545455,0.75,0.795454545,0.659090909,0.477272727,0.704545455,0.613636364,0.326373626,0.433333333
0.5,0.333333333,0.583333333,0.666666667,0.666666667,0.833333333,0.416666667,0.5,0.666666667,0.666666667,0.666666667,0.666666667,0.5,0.75,0.666666667,0.666666667,0.666666667,0.916666667,0.377289377,0.433333333
0.68877551,0.510204082,0.551020408,0.678571429,0.678571429,0.56122449,0.530612245,0.525510204,0.673469388,0.673469388,0.673469388,0.724489796,0.62755102,0.729591837,0.714285714,0.673469388,0.724489796,0.673469388,0.427086427,0.433333333
0.416666667,0.333333333,0.416666667,0.75,0.75,0.583333333,0.5,0.5,0.833333333,0.833333333,0.833333333,0.833333333,0.75,0.583333333,0.75,0.75,0.833333333,0.75,0.318681319,0.433333333
0.25,0.5,0.75,0.75,0.75,0.75,0.5,0.5,1,1,1,0.75,0.75,0.75,0.75,1,0.75,0.25,0.483516484,0.433333333
0.25,0.5,0.75,0.75,0.75,0.75,0.5,0.5,1,1,1,0.75,0.75,0.75,0.75,1,0.75,0.25,0.483516484,0.433333333
0.375,0.5,0.6875,0.5625,0.5625,0.875,0.75,0.6875,0.6875,0.6875,0.5625,0.6875,0.625,0.8125,0.6875,0.6875,0.6875,0.5625,0.565934066,0.433333333
0.5,0.25,0.75,0.75,0.75,1,0.5,0.5,0.75,0.75,0.75,0.75,0.5,1,0.75,0.75,0.75,0.25,0.384615385,0.433333333
0.660377358,0.603773585,0.622641509,0.783018868,0.783018868,0.66509434,0.589622642,0.580188679,0.759433962,0.759433962,0.773584906,0.698113208,0.778301887,0.599056604,0.669811321,0.768867925,0.688679245,0.721698113,0.420210225,0.433333333
0.35,0.4,0.55,0.8,0.8,0.8,0.5,0.5,0.75,0.75,0.75,0.7,0.65,0.55,0.7,0.8,0.65,0.6,0.239010989,0.433333333
0.875,0.375,0.75,0.75,0.75,0.625,0.375,0.375,0.75,0.75,0.75,0.625,0.5,0.625,0.625,0.75,0.625,0.75,0.428571429,0.433333333
0.6875,0.375,0.5,0.875,0.875,0.625,0.625,0.5625,0.875,0.875,0.875,0.5625,0.5625,0.9375,0.75,0.875,0.5625,0.75,0.490842491,0.433333333
0.618902439,0.795731707,0.704268293,0.768292683,0.768292683,0.719512195,0.509146341,0.567073171,0.798780488,0.798780488,0.798780488,0.820121951,0.801829268,0.597560976,0.62804878,0.74695122,0.820121951,0.655487805,0.385234484,0.433333333
0.613636364,0.613636364,0.568181818,0.795454545,0.795454545,0.568181818,0.613636364,0.522727273,0.772727273,0.772727273,0.772727273,0.681818182,0.636363636,0.522727273,0.772727273,0.795454545,0.704545455,0.818181818,0.435564436,0.433333333
0.622665535,0.574702886,0.631154499,0.678268251,0.678268251,0.696095076,0.487266553,0.515280136,0.691850594,0.691850594,0.688455008,0.749151104,0.70713073,0.643463497,0.696095076,0.677843803,0.749151104,0.671901528,0.408913795,0.433333333
0.638888889,0.666666667,0.583333333,0.75,0.75,0.888888889,0.694444444,0.638888889,0.75,0.75,0.75,0.805555556,0.888888889,0.694444444,0.638888889,0.75,0.805555556,0.861111111,0.473901099,0.433333333
0.625,0.68452381,0.571428571,0.75,0.75,0.696428571,0.55952381,0.541666667,0.738095238,0.738095238,0.738095238,0.761904762,0.726190476,0.577380952,0.68452381,0.726190476,0.738095238,0.648809524,0.435358759,0.433333333
0.25,0.25,0.75,1,1,0.75,0.25,0.5,0.75,0.75,0.75,0.75,0.75,0.5,0.75,1,0.75,0.5,0.681318681,0.433333333
0.75,0.6,0.55,0.8,0.8,0.65,0.5,0.4,0.8,0.8,0.8,0.85,0.7,0.6,0.85,0.8,0.8,0.7,0.672527473,0.433333333
0.75,0.525,0.5125,0.725,0.725,0.6125,0.5,0.525,0.7,0.7,0.6875,0.7125,0.65,0.675,0.7375,0.7,0.7,0.65,0.322344322,0.433333333
0.25,0.25,0.75,0.75,0.75,1,0.5,0.5,0.75,0.75,0.75,0.75,0.25,0.75,0.75,0.75,0.75,0.5,0.549450549,0.433333333
0.25,0.416666667,0.666666667,0.833333333,0.833333333,0.916666667,0.583333333,0.583333333,0.833333333,0.833333333,0.833333333,0.75,0.583333333,0.666666667,0.75,0.833333333,0.75,0.75,0.432234432,0.433333333
0.5,0.25,0.25,0.75,0.75,0.75,0.5,0.5,0.75,0.75,1,0.75,0.75,0.5,0.75,1,0.75,1,0.164835165,0.433333333
0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.5,0.75,0.75,0.75,0.75,0.5,0.5,1,0.75,0.75,0.5,0.296703297,0.433333333
0.666666667,0.583333333,0.5,0.416666667,0.416666667,0.666666667,0.5,0.5,0.333333333,0.333333333,0.333333333,0.75,0.416666667,0.666666667,0.75,0.333333333,0.75,0.75,0.417582418,0.466666667
